"","Id","TotalSteps","TotalDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","Weekday","ActiveMinutesTotal"
"548",5553957443,4112,2.690000057,0,0,2.680000067,0,0,272,443,1776,"Saturday",272
"549",5553957443,1807,1.179999948,0,0,1.179999948,0,0,104,582,1507,"Sunday",104
"550",5553957443,10946,7.190000057,2.930000067,0.5699999928,3.690000057,51,11,201,732,2033,"Monday",263
"551",5553957443,11886,7.760000229,2.369999886,0.9300000072,4.460000038,40,18,238,750,2093,"Tuesday",296
"552",5553957443,10538,6.880000114,1.139999986,1,4.739999771,16,16,206,745,1922,"Wednesday",238
"553",5553957443,11393,7.630000114,3.710000038,0.75,3.170000076,49,13,165,727,1999,"Thursday",227
"554",5553957443,12764,8.329999924,2.789999962,0.6399999857,4.909999847,46,15,270,709,2169,"Friday",331
"555",5553957443,1202,0.7799999714,0,0,0.7799999714,0,0,84,506,1463,"Saturday",84
"556",5553957443,5164,3.369999886,0,0,3.369999886,0,0,237,436,1747,"Sunday",237
"557",5553957443,9769,6.380000114,1.059999943,0.4099999964,4.900000095,23,9,227,724,1996,"Monday",259
"558",5553957443,12848,8.390000343,1.5,1.200000048,5.679999828,26,29,247,812,2116,"Tuesday",302
"559",5553957443,4249,2.769999981,0,0,2.769999981,0,0,224,651,1698,"Wednesday",224
"560",5553957443,14331,9.510000229,3.430000067,1.659999967,4.429999828,44,29,241,692,2156,"Thursday",314
"561",5553957443,9632,6.289999962,1.519999981,0.5400000215,4.230000019,21,9,229,761,1916,"Friday",259
"562",5553957443,1868,1.220000029,0,0,1.220000029,0,0,96,902,1494,"Saturday",96
"563",5553957443,6083,4,0.2199999988,0.4699999988,3.299999952,3,8,210,505,1762,"Sunday",221
"564",5553957443,11611,7.579999924,2.130000114,0.8899999857,4.559999943,59,22,251,667,2272,"Monday",332
"565",5553957443,16358,10.71000004,3.869999886,1.610000014,5.199999809,61,40,265,707,2335,"Tuesday",366
"566",5553957443,4926,3.220000029,0,0,3.220000029,0,0,195,628,1693,"Wednesday",195
"567",5553957443,3121,2.039999962,0.5799999833,0.400000006,1.059999943,8,6,48,222,741,"Thursday",62
"568",5577150313,8135,6.079999924,3.599999905,0.3799999952,2.099999905,86,16,140,728,3405,"Tuesday",242
"569",5577150313,5077,3.789999962,0.3199999928,0.2199999988,3.25,15,11,144,776,2551,"Wednesday",170
"570",5577150313,8596,6.420000076,3.329999924,0.3100000024,2.779999971,118,30,176,662,4022,"Thursday",324
"571",5577150313,12087,9.079999924,3.920000076,1.600000024,3.559999943,115,54,199,695,4005,"Friday",368
"572",5577150313,14269,10.65999985,6.639999866,1.279999971,2.730000019,184,56,158,472,4274,"Saturday",398
"573",5577150313,12231,9.140000343,5.980000019,0.8299999833,2.319999933,200,37,159,525,4552,"Sunday",396
"574",5577150313,9893,7.389999866,4.860000134,0.7200000286,1.820000052,114,32,130,623,3625,"Monday",276
"575",5577150313,12574,9.420000076,7.019999981,0.6399999857,1.75999999,108,23,111,733,3501,"Tuesday",242
"576",5577150313,8330,6.21999979,4.119999886,0.3400000036,1.75999999,87,16,113,773,3192,"Wednesday",216
"577",5577150313,10830,8.090000153,3.650000095,1.659999967,2.779999971,110,74,175,670,4018,"Thursday",359
"578",5577150313,9172,6.849999905,2.420000076,0.7900000215,3.299999952,62,30,200,823,3329,"Friday",292
"579",5577150313,7638,5.710000038,1.210000038,0.3600000143,4.139999866,24,24,223,627,3152,"Saturday",271
"580",5577150313,15764,11.77999973,7.650000095,2.150000095,1.980000019,210,65,141,425,4392,"Sunday",416
"581",5577150313,6393,4.78000021,1.350000024,0.6700000167,2.75999999,61,38,214,743,3374,"Monday",313
"582",5577150313,5325,3.980000019,0.8500000238,0.6499999762,2.470000029,38,32,181,759,3088,"Tuesday",251
"583",5577150313,6805,5.139999866,1.809999943,0.400000006,2.930000067,63,16,190,773,3294,"Wednesday",269
"584",5577150313,9841,7.429999828,3.25,1.169999957,3.00999999,99,51,141,692,3580,"Thursday",291
"585",5577150313,7924,5.920000076,2.839999914,0.6100000143,2.470000029,97,36,165,739,3544,"Friday",298
"586",5577150313,12363,9.239999771,5.829999924,0.7900000215,2.609999895,207,45,163,621,4501,"Saturday",415
"587",5577150313,13368,9.989999771,5.309999943,1.440000057,3.24000001,194,72,178,499,4546,"Sunday",444
"588",5577150313,7439,5.559999943,1.120000005,0.349999994,4.070000172,37,20,235,732,3014,"Monday",292
"589",5577150313,11045,8.25,4.519999981,0.150000006,3.569999933,97,8,212,580,3795,"Tuesday",317
"590",5577150313,5206,3.890000105,1.559999943,0.25,2.079999924,25,9,141,631,2755,"Wednesday",175
"591",5577150313,7550,5.639999866,2.5,0.4699999988,2.670000076,45,21,143,1153,3004,"Thursday",209
"592",5577150313,4950,3.700000048,1.929999948,0.3199999928,1.450000048,41,16,79,1304,2643,"Friday",136
"593",5577150313,0,0,0,0,0,0,0,0,1440,1819,"Saturday",0
"594",5577150313,0,0,0,0,0,0,0,0,1440,1819,"Sunday",0
"595",5577150313,3421,2.559999943,1.429999948,0.1400000006,0.9900000095,34,11,70,1099,2489,"Monday",115
"596",5577150313,8869,6.650000095,2.559999943,0.75,3.349999905,104,37,194,639,3841,"Tuesday",335
"597",5577150313,4038,3.039999962,1.830000043,0.3000000119,0.8899999857,45,15,63,257,1665,"Wednesday",123
"598",6117666160,0,0,0,0,0,0,0,0,1440,1496,"Tuesday",0
"599",6117666160,0,0,0,0,0,0,0,0,1440,1496,"Wednesday",0
"600",6117666160,0,0,0,0,0,0,0,0,1440,1496,"Thursday",0
"601",6117666160,14019,10.59000015,0,0.2800000012,10.30000019,0,6,513,921,2865,"Friday",519
"602",6117666160,14450,10.90999985,0.5799999833,0.8500000238,9.479999542,7,15,518,502,2828,"Saturday",540
"603",6117666160,7150,5.400000095,0,0,5.400000095,0,0,312,702,2225,"Sunday",312
"604",6117666160,5153,3.910000086,0,0,3.890000105,0,0,241,759,2018,"Monday",241
"605",6117666160,11135,8.409999847,0,0,8.409999847,0,0,480,425,2606,"Tuesday",480
"606",6117666160,10449,8.020000458,2.029999971,0.4799999893,5.519999981,26,10,349,587,2536,"Wednesday",385
"607",6117666160,19542,15.01000023,0.9800000191,0.400000006,5.619999886,11,19,294,579,4900,"Thursday",324
"608",6117666160,8206,6.199999809,0,0,6.199999809,0,0,402,413,2409,"Friday",402
"609",6117666160,11495,8.680000305,0,0,8.680000305,0,0,512,468,2651,"Saturday",512
"610",6117666160,7623,5.760000229,0,0,5.760000229,0,0,362,711,2305,"Sunday",362
"611",6117666160,0,0,0,0,0,0,0,0,1440,1497,"Monday",0
"612",6117666160,9543,7.210000038,0,0.3400000036,6.869999886,0,7,352,1077,2450,"Tuesday",359
"613",6117666160,9411,7.110000134,0,0,7.110000134,0,0,458,417,2576,"Wednesday",458
"614",6117666160,3403,2.599999905,0,0,2.599999905,0,0,141,758,1879,"Thursday",141
"615",6117666160,9592,7.239999771,0,0,7.239999771,0,0,461,479,2560,"Friday",461
"616",6117666160,6987,5.28000021,0,0,5.28000021,0,0,343,1040,2275,"Saturday",343
"617",6117666160,8915,6.730000019,0,0,6.730000019,0,0,397,525,2361,"Sunday",397
"618",6117666160,4933,3.730000019,0,0,3.730000019,0,0,236,1204,2044,"Monday",236
"619",6117666160,0,0,0,0,0,0,0,0,1440,1496,"Tuesday",0
"620",6117666160,2997,2.25999999,0,0,2.25999999,0,0,156,1279,1902,"Wednesday",156
"621",6117666160,9799,7.400000095,0,0,7.400000095,0,0,487,479,2636,"Thursday",487
"622",6117666160,3365,2.680000067,0,0,2.680000067,0,0,133,673,1838,"Friday",133
"623",6117666160,7336,5.539999962,0,0,5.539999962,0,0,412,456,2469,"Saturday",412
"624",6117666160,7328,5.53000021,0,0,5.53000021,0,0,318,517,2250,"Sunday",318
"625",6117666160,4477,3.380000114,0,0,3.380000114,0,0,197,125,1248,"Monday",197
"626",6290855005,4562,3.450000048,0,0,3.450000048,0,0,199,1241,2560,"Tuesday",199
"627",6290855005,7142,5.400000095,0,0,5.389999866,0,0,350,1090,2905,"Wednesday",350
"628",6290855005,7671,5.800000191,0,0,5.769999981,0,0,363,1077,2952,"Thursday",363
"629",6290855005,9501,7.179999828,0,0,7.170000076,0,0,328,1112,2896,"Friday",328
"630",6290855005,8301,6.28000021,0,0,6.269999981,0,0,258,1182,2783,"Saturday",258
"631",6290855005,7851,5.940000057,1.139999986,0.7900000215,4,31,12,225,1172,3171,"Sunday",268
"632",6290855005,6885,5.210000038,0,0,5.190000057,0,0,271,1169,2766,"Monday",271
"633",6290855005,7142,5.400000095,0,0,5.389999866,0,0,321,1119,2839,"Tuesday",321
"634",6290855005,6361,4.809999943,0,0,4.800000191,0,0,258,1182,2701,"Wednesday",258
"635",6290855005,0,0,0,0,0,0,0,0,1440,2060,"Thursday",0
"636",6290855005,6238,4.71999979,0,0,4.71999979,0,0,302,1138,2796,"Friday",302
"637",6290855005,0,0,0,0,0,33,0,0,1407,2664,"Saturday",33
"638",6290855005,5896,4.460000038,0,0,4.460000038,0,0,258,1182,2703,"Sunday",258
"639",6290855005,7802,5.900000095,0.6800000072,0.1800000072,5.03000021,8,3,249,1180,2771,"Monday",260
"640",6290855005,0,0,0,0,0,0,0,0,1440,2060,"Tuesday",0
"641",6290855005,5565,4.210000038,0,0,4.179999828,0,0,287,1153,2743,"Wednesday",287
"642",6290855005,5731,4.329999924,0,0,4.329999924,0,0,255,1185,2687,"Thursday",255
"643",6290855005,0,0,0,0,0,0,0,0,1440,2060,"Friday",0
"644",6290855005,6744,5.099999905,0,0,5.090000153,0,0,324,1116,2843,"Saturday",324
"645",6290855005,9837,7.440000057,0.6600000262,2.75,4,8,95,282,1055,3327,"Sunday",385
"646",6290855005,6781,5.130000114,0,0,5.110000134,0,0,268,1172,2725,"Monday",268
"647",6290855005,6047,4.570000172,0,0,4.570000172,0,0,240,1200,2671,"Tuesday",240
"648",6290855005,5832,4.409999847,0,0,4.400000095,0,0,272,1168,2718,"Wednesday",272
"649",6290855005,6339,4.789999962,0,0,4.789999962,0,0,239,1201,2682,"Thursday",239
"650",6290855005,6116,4.619999886,0,0,4.590000153,0,0,305,1135,2806,"Friday",305
"651",6290855005,5510,4.170000076,0,0,4.159999847,0,0,227,1213,2613,"Saturday",227
"652",6290855005,7706,5.829999924,0,0,5.820000172,0,0,251,1189,2712,"Sunday",251
"653",6290855005,6277,4.75,0,0,4.730000019,0,0,264,800,2175,"Monday",264
"654",6290855005,0,0,0,0,0,0,0,0,1440,0,"Tuesday",0
"655",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Tuesday",0
"656",6775888955,4053,2.910000086,1.110000014,0.5799999833,1.220000029,17,18,85,1053,2400,"Wednesday",120
"657",6775888955,5162,3.700000048,0.8700000048,0.8600000143,1.970000029,14,24,105,863,2507,"Thursday",143
"658",6775888955,1282,0.9200000167,0,0,0.9200000167,0,0,58,976,2127,"Friday",58
"659",6775888955,4732,3.390000105,2.519999981,0.8100000024,0.05999999866,36,18,9,1377,2225,"Saturday",63
"660",6775888955,2497,1.789999962,0.349999994,1.129999995,0.3100000024,5,24,19,1392,2067,"Sunday",48
"661",6775888955,8294,5.949999809,2,0.7699999809,3.170000076,30,31,146,1233,2798,"Monday",207
"662",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Tuesday",0
"663",6775888955,10771,7.71999979,3.769999981,1.74000001,2.220000029,70,113,178,1079,3727,"Wednesday",361
"664",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Thursday",0
"665",6775888955,637,0.4600000083,0,0,0.4600000083,0,0,20,1420,1922,"Friday",20
"666",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Saturday",0
"667",6775888955,2153,1.539999962,0.7699999809,0.6200000048,0.150000006,11,18,11,1400,2053,"Sunday",40
"668",6775888955,6474,4.639999866,2.269999981,0.4600000083,1.899999976,33,13,92,1302,2484,"Monday",138
"669",6775888955,7091,5.269999981,3.480000019,0.8700000048,0.7300000191,42,30,47,1321,2584,"Tuesday",119
"670",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Wednesday",0
"671",6775888955,703,0.5,0.05999999866,0.200000003,0.2399999946,2,13,15,1410,1993,"Thursday",30
"672",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Friday",0
"673",6775888955,2503,1.789999962,0.1599999964,0.1599999964,1.480000019,3,9,84,1344,2280,"Saturday",96
"674",6775888955,2487,1.779999971,0.4799999893,0.6200000048,0.6800000072,9,34,50,1347,2319,"Sunday",93
"675",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Monday",0
"676",6775888955,9,0.009999999776,0,0,0.009999999776,0,0,1,1439,1843,"Tuesday",1
"677",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Wednesday",0
"678",6775888955,0,0,0,0,0,0,0,0,1440,1841,"Thursday",0
"679",6775888955,4697,3.369999886,0.4699999988,0.9300000072,1.929999948,12,35,75,1318,2496,"Friday",122
"680",6775888955,1967,1.409999967,0.1299999952,0.2399999946,1.049999952,2,5,49,551,1032,"Saturday",56
"681",6962181067,10199,6.739999771,3.400000095,0.8299999833,2.50999999,50,14,189,796,1994,"Tuesday",253
"682",6962181067,5652,3.74000001,0.5699999928,1.210000038,1.960000038,8,24,142,548,1718,"Wednesday",174
"683",6962181067,1551,1.029999971,0,0,1.029999971,0,0,86,862,1466,"Thursday",86
"684",6962181067,5563,3.680000067,0,0,3.680000067,0,0,217,837,1756,"Friday",217
"685",6962181067,13217,8.739999771,3.660000086,0.1899999976,4.880000114,50,3,280,741,2173,"Saturday",333
"686",6962181067,10145,6.710000038,0.3300000131,0.6800000072,5.690000057,5,13,295,634,2027,"Sunday",313
"687",6962181067,11404,7.539999962,0.8299999833,2.390000105,4.320000172,13,42,238,689,2039,"Monday",293
"688",6962181067,10742,7.099999905,2.099999905,2.130000114,2.869999886,35,41,195,659,2046,"Tuesday",271
"689",6962181067,13928,9.550000191,4.28000021,0.1899999976,5.090000153,48,4,297,639,2174,"Wednesday",349
"690",6962181067,11835,9.710000038,3.99000001,2.099999905,3.50999999,53,27,214,708,2179,"Thursday",294
"691",6962181067,10725,7.090000153,1.769999981,1.549999952,3.769999981,30,33,240,659,2086,"Friday",303
"692",6962181067,20031,13.23999977,4.199999809,2,7.039999962,58,41,347,484,2571,"Saturday",446
"693",6962181067,5029,3.319999933,0,0,3.319999933,0,0,199,720,1705,"Sunday",199
"694",6962181067,13239,9.270000458,3.019999981,1.679999948,4.460000038,35,31,282,637,2194,"Monday",348
"695",6962181067,10433,6.900000095,2.579999924,0.4199999869,3.900000095,36,7,254,680,2012,"Tuesday",297
"696",6962181067,10320,6.820000172,0.5500000119,2.019999981,4.25,7,38,279,697,2034,"Wednesday",324
"697",6962181067,12627,8.350000381,2.50999999,0.2399999946,5.590000153,38,8,288,621,2182,"Thursday",334
"698",6962181067,10762,7.110000134,0.8199999928,0.4799999893,5.809999943,12,15,369,645,2254,"Friday",396
"699",6962181067,10081,6.659999847,2.24000001,0.7599999905,3.670000076,32,16,237,731,2002,"Saturday",285
"700",6962181067,5454,3.609999895,0,0,3.609999895,0,0,215,722,1740,"Sunday",215
"701",6962181067,12912,8.539999962,1.200000048,2,5.340000153,18,39,313,655,2162,"Monday",370
"702",6962181067,12109,8.119999886,1.74000001,2.039999962,4.329999924,21,36,267,654,2072,"Tuesday",324
"703",6962181067,10147,6.710000038,0.4699999988,1.679999948,4.550000191,15,36,284,683,2086,"Wednesday",335
"704",6962181067,10524,6.960000038,0.9900000095,1.159999967,4.809999943,14,22,305,591,2066,"Thursday",341
"705",6962181067,5908,3.910000086,0,0,3.910000086,0,0,299,717,1850,"Friday",299
"706",6962181067,6815,4.5,0,0,4.5,0,0,328,745,1947,"Saturday",328
"707",6962181067,4188,2.769999981,0,0.5199999809,2.25,0,14,151,709,1659,"Sunday",165
"708",6962181067,12342,8.720000267,3.900000095,1.179999948,3.650000095,43,21,231,607,2105,"Monday",295
"709",6962181067,15448,10.21000004,3.470000029,1.75,4.989999771,62,34,275,626,2361,"Tuesday",371
"710",6962181067,6722,4.440000057,1.49000001,0.3100000024,2.650000095,24,7,199,709,1855,"Wednesday",230
"711",6962181067,3587,2.369999886,0,0.25,2.109999895,0,8,105,127,928,"Thursday",113
"712",7007744171,14172,10.28999996,4.5,0.3799999952,5.409999847,53,8,355,1024,2937,"Tuesday",416
"713",7007744171,12862,9.649999619,4.610000134,0.5600000024,4.480000019,56,22,261,1101,2742,"Wednesday",339
"714",7007744171,11179,8.239999771,2.950000048,0.3400000036,4.960000038,34,6,304,1096,2668,"Thursday",344
"715",7007744171,5273,3.529999971,0,0,3.529999971,0,0,202,1238,2098,"Friday",202
"716",7007744171,4631,3.099999905,0,0,3.099999905,0,0,203,1155,2076,"Saturday",203
"717",7007744171,8059,5.389999866,0,0,5.389999866,0,0,305,1135,2383,"Sunday",305
"718",7007744171,14816,10.97999954,3.789999962,2.119999886,5.050000191,48,31,284,1077,2832,"Monday",363
"719",7007744171,14194,10.47999954,4.409999847,0.7599999905,5.309999943,53,17,304,1066,2812,"Tuesday",374
"720",7007744171,15566,11.31000042,4.789999962,0.6700000167,5.860000134,60,33,347,1000,3096,"Wednesday",440
"721",7007744171,13744,9.18999958,2.150000095,1.870000005,5.170000076,30,34,327,1049,2763,"Thursday",391
"722",7007744171,15299,10.23999977,4.099999905,1.75999999,4.369999886,64,50,261,1065,2889,"Friday",375
"723",7007744171,8093,5.409999847,0.1299999952,1.129999995,4.150000095,2,25,223,1190,2284,"Saturday",250
"724",7007744171,11085,7.420000076,0,0,7.420000076,0,0,419,1021,2667,"Sunday",419
"725",7007744171,18229,13.34000015,4.309999943,1.370000005,7.670000076,51,24,379,986,3055,"Monday",454
"726",7007744171,15090,10.10000038,0.9300000072,0.9399999976,8.229999542,16,22,424,978,2939,"Tuesday",462
"727",7007744171,13541,10.22000027,4.269999981,0.6600000262,5.289999962,50,12,337,1041,2830,"Wednesday",399
"728",7007744171,15128,10.11999989,1.090000033,0.7699999809,8.260000229,16,16,401,1007,2836,"Thursday",433
"729",7007744171,20067,14.30000019,4.309999943,2.049999952,7.949999809,55,42,382,961,3180,"Friday",479
"730",7007744171,3761,2.519999981,0,0,2.519999981,0,0,200,1240,2051,"Saturday",200
"731",7007744171,5600,3.75,0,0,3.75,0,0,237,1142,2225,"Sunday",237
"732",7007744171,13041,9.180000305,4.639999866,0.6999999881,3.829999924,64,14,250,1112,2642,"Monday",328
"733",7007744171,14510,10.86999989,4.480000019,1.019999981,5.360000134,58,31,330,1021,2976,"Tuesday",419
"734",7007744171,0,0,0,0,0,0,0,0,1440,1557,"Wednesday",0
"735",7007744171,15010,11.10000038,4.329999924,1.289999962,5.480000019,53,23,317,1047,2933,"Thursday",393
"736",7007744171,11459,7.670000076,3,0.8100000024,3.859999895,44,13,247,1136,2553,"Friday",304
"737",7007744171,0,0,0,0,0,0,0,0,111,120,"Saturday",0
"738",7086361926,11317,8.409999847,5.269999981,0.150000006,2.970000029,59,6,153,745,2772,"Tuesday",218
"739",7086361926,5813,3.619999886,0.5600000024,0.2099999934,2.839999914,31,26,155,744,2516,"Wednesday",212
"740",7086361926,9123,6.119999886,2.029999971,0.3300000131,3.660000086,35,32,189,787,2734,"Thursday",256
"741",7086361926,8585,5.670000076,2.039999962,1.110000014,2.529999971,30,21,139,864,2395,"Friday",190
"742",7086361926,31,0.009999999776,0,0,0.009999999776,0,0,3,1437,1635,"Saturday",3
"743",7086361926,0,0,0,0,0,0,0,0,1440,1629,"Sunday",0
"744",7086361926,9827,6.710000038,3.170000076,1.220000029,2.309999943,61,51,114,1136,2743,"Monday",226
"745",7086361926,10688,7.289999962,3.529999971,1.230000019,2.50999999,67,69,124,671,2944,"Tuesday",260
"746",7086361926,14365,10.64000034,7.639999866,0.4499999881,2.539999962,87,13,145,797,2997,"Wednesday",245
"747",7086361926,9469,6.179999828,1.360000014,0.3000000119,4.510000229,19,6,206,758,2463,"Thursday",231
"748",7086361926,9753,6.53000021,2.869999886,0.9700000286,2.670000076,58,59,153,762,2846,"Friday",270
"749",7086361926,2817,1.809999943,0,0,1.799999952,0,0,90,1350,1965,"Saturday",90
"750",7086361926,3520,2.160000086,0,0,2.150000095,0,0,125,566,2049,"Sunday",125
"751",7086361926,10091,6.820000172,3.75,0.6999999881,2.369999886,69,39,129,706,2752,"Monday",237
"752",7086361926,10387,7.070000172,4.159999847,0.7699999809,2.119999886,70,33,132,726,2781,"Tuesday",235
"753",7086361926,11107,8.340000153,5.630000114,0.1800000072,2.529999971,55,6,145,829,2693,"Wednesday",206
"754",7086361926,11584,7.800000191,2.789999962,1.639999986,3.359999895,54,48,161,810,2862,"Thursday",263
"755",7086361926,7881,4.949999809,0.4900000095,0.4499999881,4,24,36,182,1198,2616,"Friday",242
"756",7086361926,14560,9.409999847,3.119999886,1.039999962,5.239999771,42,17,308,584,2995,"Saturday",367
"757",7086361926,12390,8.069999695,2.299999952,0.8999999762,4.849999905,30,15,258,685,2730,"Sunday",303
"758",7086361926,10052,6.809999943,3.480000019,0.6600000262,2.660000086,66,26,139,737,2754,"Monday",231
"759",7086361926,10288,6.760000229,2.74000001,0.8500000238,3.160000086,57,36,152,761,2754,"Tuesday",245
"760",7086361926,10988,8.31000042,5.28000021,0.1199999973,2.900000095,45,12,135,843,2655,"Wednesday",192
"761",7086361926,8564,5.599999905,1.779999971,0.8299999833,2.950000048,24,14,149,1253,2386,"Thursday",187
"762",7086361926,12461,8.380000114,3.819999933,1.429999948,3.119999886,84,35,154,834,2924,"Friday",273
"763",7086361926,12827,8.479999542,1.460000038,2.329999924,4.679999828,20,42,209,621,2739,"Saturday",271
"764",7086361926,10677,7.099999905,2.309999943,1.529999971,3.25,32,27,147,695,2534,"Sunday",206
"765",7086361926,13566,9.109999657,4.260000229,1.710000038,3.119999886,67,50,171,743,2960,"Monday",288
"766",7086361926,14433,10.78999996,7.110000134,1.200000048,2.450000048,72,23,106,1182,2800,"Tuesday",201
"767",7086361926,9572,6.519999981,2.890000105,1.389999986,2.230000019,57,40,128,757,2735,"Wednesday",225
"768",7086361926,3789,2.559999943,0.3799999952,0.2700000107,1.889999986,5,4,58,343,1199,"Thursday",67
"769",8053475328,18060,14.11999989,11.64000034,0.3899999857,2.099999905,116,8,123,1193,3186,"Tuesday",247
"770",8053475328,16433,13.35000038,10.43000031,0.4699999988,2.450000048,95,12,156,1177,3140,"Wednesday",263
"771",8053475328,20159,15.97000027,12.34000015,0.2099999934,3.359999895,119,5,193,1123,3411,"Thursday",317
"772",8053475328,20669,16.23999977,13.26000023,0.3899999857,2.589999914,132,8,158,1142,3410,"Friday",298
"773",8053475328,14549,11.10999966,9.359999657,0.2700000107,1.49000001,96,6,83,1255,2867,"Saturday",185
"774",8053475328,18827,13.68999958,9.239999771,0.8000000119,3.640000105,111,21,195,1113,3213,"Sunday",327
"775",8053475328,17076,12.65999985,9.079999924,0.2300000042,3.349999905,102,6,195,1137,3133,"Monday",303
"776",8053475328,15929,12.47999954,9.220000267,0.3100000024,2.950000048,90,7,191,1152,3114,"Tuesday",288
"777",8053475328,15108,12.18999958,9.579999924,0.2300000042,2.380000114,89,5,158,695,3043,"Wednesday",252
"778",8053475328,16057,12.51000023,9.670000076,0.25,2.579999924,100,6,170,1164,3103,"Thursday",276
"779",8053475328,10520,8.289999962,6.260000229,0.150000006,1.879999995,60,3,117,1260,2655,"Friday",180
"780",8053475328,22359,17.19000053,12.53999996,0.6299999952,4.019999981,125,14,223,741,3554,"Saturday",362
"781",8053475328,22988,17.95000076,13.13000011,1.549999952,3.25999999,129,33,182,1096,3577,"Sunday",344
"782",8053475328,20500,15.68999958,11.36999989,0.4600000083,3.859999895,118,9,209,1104,3403,"Monday",336
"783",8053475328,12685,9.619999886,6.309999943,0.200000003,3.099999905,68,5,185,1182,2846,"Tuesday",258
"784",8053475328,12422,9.819999695,6.460000038,0.4300000072,2.930000067,60,10,183,1187,2852,"Wednesday",253
"785",8053475328,15447,12.39999962,9.670000076,0.3899999857,2.349999905,90,9,153,1188,3062,"Thursday",252
"786",8053475328,12315,9.649999619,6.170000076,0.3100000024,3.170000076,58,8,159,1215,2794,"Friday",225
"787",8053475328,7135,5.590000153,2.99000001,0.05999999866,2.539999962,27,1,131,1281,2408,"Saturday",159
"788",8053475328,1170,0.8500000238,0,0,0.8500000238,0,0,51,1389,1886,"Sunday",51
"789",8053475328,1969,1.429999948,0,0,1.429999948,0,0,95,1345,1988,"Monday",95
"790",8053475328,15484,11.89999962,8.390000343,0.9300000072,2.589999914,87,22,165,1166,3023,"Tuesday",274
"791",8053475328,14581,11.14999962,8.819999695,0.400000006,1.909999967,89,8,123,1220,2918,"Wednesday",220
"792",8053475328,14990,11.51000023,8.850000381,0.4499999881,2.210000038,93,9,130,1208,2950,"Thursday",232
"793",8053475328,13953,11,9.100000381,0.6899999976,1.210000038,90,15,90,1245,2859,"Friday",195
"794",8053475328,19769,15.67000008,12.43999958,0.8799999952,2.349999905,121,20,148,1076,3331,"Saturday",289
"795",8053475328,22026,17.64999962,13.39999962,0.5899999738,3.660000086,125,14,228,1073,3589,"Sunday",367
"796",8053475328,12465,9.380000114,6.119999886,0.5699999928,2.690000057,66,12,148,1214,2765,"Monday",226
"797",8053475328,14810,11.35999966,9.090000153,0.4199999869,1.850000024,96,10,115,1219,2926,"Tuesday",221
"798",8053475328,12209,9.399999619,6.079999924,0.2800000012,3.039999962,60,7,184,1189,2809,"Wednesday",251
"799",8053475328,4998,3.910000086,2.950000048,0.200000003,0.7599999905,28,4,39,839,1505,"Thursday",71
"800",8253242879,9033,7.159999847,5.429999828,0.1400000006,1.590000033,40,2,154,1244,2044,"Tuesday",196
"801",8253242879,8053,6.099999905,4.170000076,0.6299999952,1.309999943,35,11,96,1298,1935,"Wednesday",142
"802",8253242879,5234,3.460000038,1.929999948,0.9900000095,0.5400000215,29,16,33,1362,1705,"Thursday",78
"803",8253242879,2672,1.769999981,0,0,1.75999999,0,0,105,1335,1632,"Friday",105
"804",8253242879,9256,6.139999866,0.4300000072,3.269999981,2.450000048,6,51,115,1268,1880,"Saturday",172
"805",8253242879,10204,7.909999847,5.429999828,0.150000006,2.329999924,41,5,157,1237,2112,"Sunday",203
"806",8253242879,5151,3.480000019,1.039999962,0.6299999952,1.799999952,16,16,130,1278,1829,"Monday",162
"807",8253242879,4212,2.779999971,0,0,2.779999971,0,0,164,1276,1763,"Tuesday",164
"808",8253242879,6466,4.269999981,0.3300000131,0.8199999928,3.109999895,5,18,216,1201,1931,"Wednesday",239
"809",8253242879,11268,8.56000042,5.880000114,0.9300000072,1.75,49,20,172,1199,2218,"Thursday",241
"810",8253242879,2824,1.870000005,0,0,1.870000005,0,0,120,1320,1651,"Friday",120
"811",8253242879,9282,6.260000229,2.089999914,1.039999962,3.130000114,30,26,191,1193,2132,"Saturday",247
"812",8253242879,8905,7.130000114,5.599999905,0.1899999976,1.340000033,41,4,82,1313,1976,"Sunday",127
"813",8253242879,6829,4.510000229,0.3600000143,2.390000105,1.769999981,7,54,118,1261,1909,"Monday",179
"814",8253242879,4562,3.039999962,1.179999948,0.4900000095,1.370000005,19,14,108,1299,1813,"Tuesday",141
"815",8253242879,10232,8.180000305,6.239999771,0.2300000042,1.700000048,45,5,104,1286,2008,"Wednesday",154
"816",8253242879,2718,1.799999952,0.6700000167,0.7799999714,0.3400000036,11,16,20,1393,1580,"Thursday",47
"817",8253242879,6260,4.260000229,1.289999962,0.5400000215,2.400000095,16,14,136,1257,1854,"Friday",166
"818",8253242879,0,0,0,0,0,0,0,0,1440,0,"Saturday",0
