"","Id","ActivityDate","TotalSteps","TotalDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","ActiveMinutesTotal"
"528",4702921684,"5/04/2016",8161,6.619999886,0.3400000036,0.7300000191,5.539999962,4,15,251,757,3004,270
"529",4702921684,"5/05/2016",8614,6.989999771,0.6700000167,0.2199999988,6.090000153,8,5,241,745,3006,254
"530",4702921684,"5/06/2016",6943,5.630000114,0.07999999821,0.6600000262,4.869999886,1,16,207,682,2859,224
"531",4702921684,"5/07/2016",14370,11.64999962,0.3700000048,2.309999943,8.970000267,5,46,439,577,3683,490
"532",4702921684,"5/08/2016",12857,10.43000031,0.6800000072,6.210000038,3.539999962,9,125,192,1019,3287,326
"533",4702921684,"5/09/2016",8232,6.679999828,0,0.5699999928,6.099999905,0,12,253,746,2990,265
"534",4702921684,"5/10/2016",10613,8.609999657,0.07999999821,1.879999995,6.650000095,1,37,262,701,3172,300
"535",4702921684,"5/11/2016",9810,7.960000038,0.7799999714,2.160000086,4.980000019,10,41,235,784,3069,286
"536",4702921684,"5/12/2016",2752,2.230000019,0,0,2.230000019,0,0,68,241,1240,68
"537",5553957443,"4/12/2016",11596,7.570000172,1.370000005,0.7900000215,5.409999847,19,13,277,767,2026,309
"538",5553957443,"4/13/2016",4832,3.160000086,0,0,3.160000086,0,0,226,647,1718,226
"539",5553957443,"4/14/2016",17022,11.11999989,4,2.450000048,4.670000076,61,41,256,693,2324,358
"540",5553957443,"4/15/2016",16556,10.85999966,4.159999847,1.980000019,4.710000038,58,38,239,689,2254,335
"541",5553957443,"4/16/2016",5771,3.769999981,0,0,3.769999981,0,0,288,521,1831,288
"542",5553957443,"4/17/2016",655,0.4300000072,0,0,0.4300000072,0,0,46,943,1397,46
"543",5553957443,"4/18/2016",3727,2.430000067,0,0,2.430000067,0,0,206,622,1683,206
"544",5553957443,"4/19/2016",15482,10.10999966,4.28000021,1.659999967,4.179999828,69,28,249,756,2284,346
"545",5553957443,"4/20/2016",2713,1.769999981,0,0,1.769999981,0,0,148,598,1570,148
"546",5553957443,"4/21/2016",12346,8.06000042,2.950000048,2.160000086,2.960000038,47,42,177,801,2066,266
"547",5553957443,"4/22/2016",11682,7.630000114,1.379999995,0.6299999952,5.599999905,25,16,270,781,2105,311
"548",5553957443,"4/23/2016",4112,2.690000057,0,0,2.680000067,0,0,272,443,1776,272
"549",5553957443,"4/24/2016",1807,1.179999948,0,0,1.179999948,0,0,104,582,1507,104
"550",5553957443,"4/25/2016",10946,7.190000057,2.930000067,0.5699999928,3.690000057,51,11,201,732,2033,263
"551",5553957443,"4/26/2016",11886,7.760000229,2.369999886,0.9300000072,4.460000038,40,18,238,750,2093,296
"552",5553957443,"4/27/2016",10538,6.880000114,1.139999986,1,4.739999771,16,16,206,745,1922,238
"553",5553957443,"4/28/2016",11393,7.630000114,3.710000038,0.75,3.170000076,49,13,165,727,1999,227
"554",5553957443,"4/29/2016",12764,8.329999924,2.789999962,0.6399999857,4.909999847,46,15,270,709,2169,331
"555",5553957443,"4/30/2016",1202,0.7799999714,0,0,0.7799999714,0,0,84,506,1463,84
"556",5553957443,"5/01/2016",5164,3.369999886,0,0,3.369999886,0,0,237,436,1747,237
"557",5553957443,"5/02/2016",9769,6.380000114,1.059999943,0.4099999964,4.900000095,23,9,227,724,1996,259
"558",5553957443,"5/03/2016",12848,8.390000343,1.5,1.200000048,5.679999828,26,29,247,812,2116,302
"559",5553957443,"5/04/2016",4249,2.769999981,0,0,2.769999981,0,0,224,651,1698,224
"560",5553957443,"5/05/2016",14331,9.510000229,3.430000067,1.659999967,4.429999828,44,29,241,692,2156,314
"561",5553957443,"5/06/2016",9632,6.289999962,1.519999981,0.5400000215,4.230000019,21,9,229,761,1916,259
"562",5553957443,"5/07/2016",1868,1.220000029,0,0,1.220000029,0,0,96,902,1494,96
"563",5553957443,"5/08/2016",6083,4,0.2199999988,0.4699999988,3.299999952,3,8,210,505,1762,221
"564",5553957443,"5/09/2016",11611,7.579999924,2.130000114,0.8899999857,4.559999943,59,22,251,667,2272,332
"565",5553957443,"5/10/2016",16358,10.71000004,3.869999886,1.610000014,5.199999809,61,40,265,707,2335,366
"566",5553957443,"5/11/2016",4926,3.220000029,0,0,3.220000029,0,0,195,628,1693,195
"567",5553957443,"5/12/2016",3121,2.039999962,0.5799999833,0.400000006,1.059999943,8,6,48,222,741,62
"568",5577150313,"4/12/2016",8135,6.079999924,3.599999905,0.3799999952,2.099999905,86,16,140,728,3405,242
"569",5577150313,"4/13/2016",5077,3.789999962,0.3199999928,0.2199999988,3.25,15,11,144,776,2551,170
"570",5577150313,"4/14/2016",8596,6.420000076,3.329999924,0.3100000024,2.779999971,118,30,176,662,4022,324
"571",5577150313,"4/15/2016",12087,9.079999924,3.920000076,1.600000024,3.559999943,115,54,199,695,4005,368
"572",5577150313,"4/16/2016",14269,10.65999985,6.639999866,1.279999971,2.730000019,184,56,158,472,4274,398
"573",5577150313,"4/17/2016",12231,9.140000343,5.980000019,0.8299999833,2.319999933,200,37,159,525,4552,396
"574",5577150313,"4/18/2016",9893,7.389999866,4.860000134,0.7200000286,1.820000052,114,32,130,623,3625,276
"575",5577150313,"4/19/2016",12574,9.420000076,7.019999981,0.6399999857,1.75999999,108,23,111,733,3501,242
"576",5577150313,"4/20/2016",8330,6.21999979,4.119999886,0.3400000036,1.75999999,87,16,113,773,3192,216
"577",5577150313,"4/21/2016",10830,8.090000153,3.650000095,1.659999967,2.779999971,110,74,175,670,4018,359
"578",5577150313,"4/22/2016",9172,6.849999905,2.420000076,0.7900000215,3.299999952,62,30,200,823,3329,292
"579",5577150313,"4/23/2016",7638,5.710000038,1.210000038,0.3600000143,4.139999866,24,24,223,627,3152,271
"580",5577150313,"4/24/2016",15764,11.77999973,7.650000095,2.150000095,1.980000019,210,65,141,425,4392,416
"581",5577150313,"4/25/2016",6393,4.78000021,1.350000024,0.6700000167,2.75999999,61,38,214,743,3374,313
"582",5577150313,"4/26/2016",5325,3.980000019,0.8500000238,0.6499999762,2.470000029,38,32,181,759,3088,251
"583",5577150313,"4/27/2016",6805,5.139999866,1.809999943,0.400000006,2.930000067,63,16,190,773,3294,269
"584",5577150313,"4/28/2016",9841,7.429999828,3.25,1.169999957,3.00999999,99,51,141,692,3580,291
"585",5577150313,"4/29/2016",7924,5.920000076,2.839999914,0.6100000143,2.470000029,97,36,165,739,3544,298
"586",5577150313,"4/30/2016",12363,9.239999771,5.829999924,0.7900000215,2.609999895,207,45,163,621,4501,415
"587",5577150313,"5/01/2016",13368,9.989999771,5.309999943,1.440000057,3.24000001,194,72,178,499,4546,444
"588",5577150313,"5/02/2016",7439,5.559999943,1.120000005,0.349999994,4.070000172,37,20,235,732,3014,292
"589",5577150313,"5/03/2016",11045,8.25,4.519999981,0.150000006,3.569999933,97,8,212,580,3795,317
"590",5577150313,"5/04/2016",5206,3.890000105,1.559999943,0.25,2.079999924,25,9,141,631,2755,175
"591",5577150313,"5/05/2016",7550,5.639999866,2.5,0.4699999988,2.670000076,45,21,143,1153,3004,209
"592",5577150313,"5/06/2016",4950,3.700000048,1.929999948,0.3199999928,1.450000048,41,16,79,1304,2643,136
"593",5577150313,"5/07/2016",0,0,0,0,0,0,0,0,1440,1819,0
"594",5577150313,"5/08/2016",0,0,0,0,0,0,0,0,1440,1819,0
"595",5577150313,"5/09/2016",3421,2.559999943,1.429999948,0.1400000006,0.9900000095,34,11,70,1099,2489,115
"596",5577150313,"5/10/2016",8869,6.650000095,2.559999943,0.75,3.349999905,104,37,194,639,3841,335
"597",5577150313,"5/11/2016",4038,3.039999962,1.830000043,0.3000000119,0.8899999857,45,15,63,257,1665,123
"598",6117666160,"4/12/2016",0,0,0,0,0,0,0,0,1440,1496,0
"599",6117666160,"4/13/2016",0,0,0,0,0,0,0,0,1440,1496,0
"600",6117666160,"4/14/2016",0,0,0,0,0,0,0,0,1440,1496,0
"601",6117666160,"4/15/2016",14019,10.59000015,0,0.2800000012,10.30000019,0,6,513,921,2865,519
"602",6117666160,"4/16/2016",14450,10.90999985,0.5799999833,0.8500000238,9.479999542,7,15,518,502,2828,540
"603",6117666160,"4/17/2016",7150,5.400000095,0,0,5.400000095,0,0,312,702,2225,312
"604",6117666160,"4/18/2016",5153,3.910000086,0,0,3.890000105,0,0,241,759,2018,241
"605",6117666160,"4/19/2016",11135,8.409999847,0,0,8.409999847,0,0,480,425,2606,480
"606",6117666160,"4/20/2016",10449,8.020000458,2.029999971,0.4799999893,5.519999981,26,10,349,587,2536,385
"607",6117666160,"4/21/2016",19542,15.01000023,0.9800000191,0.400000006,5.619999886,11,19,294,579,4900,324
"608",6117666160,"4/22/2016",8206,6.199999809,0,0,6.199999809,0,0,402,413,2409,402
"609",6117666160,"4/23/2016",11495,8.680000305,0,0,8.680000305,0,0,512,468,2651,512
"610",6117666160,"4/24/2016",7623,5.760000229,0,0,5.760000229,0,0,362,711,2305,362
"611",6117666160,"4/25/2016",0,0,0,0,0,0,0,0,1440,1497,0
"612",6117666160,"4/26/2016",9543,7.210000038,0,0.3400000036,6.869999886,0,7,352,1077,2450,359
"613",6117666160,"4/27/2016",9411,7.110000134,0,0,7.110000134,0,0,458,417,2576,458
"614",6117666160,"4/28/2016",3403,2.599999905,0,0,2.599999905,0,0,141,758,1879,141
"615",6117666160,"4/29/2016",9592,7.239999771,0,0,7.239999771,0,0,461,479,2560,461
"616",6117666160,"4/30/2016",6987,5.28000021,0,0,5.28000021,0,0,343,1040,2275,343
"617",6117666160,"5/01/2016",8915,6.730000019,0,0,6.730000019,0,0,397,525,2361,397
"618",6117666160,"5/02/2016",4933,3.730000019,0,0,3.730000019,0,0,236,1204,2044,236
"619",6117666160,"5/03/2016",0,0,0,0,0,0,0,0,1440,1496,0
"620",6117666160,"5/04/2016",2997,2.25999999,0,0,2.25999999,0,0,156,1279,1902,156
"621",6117666160,"5/05/2016",9799,7.400000095,0,0,7.400000095,0,0,487,479,2636,487
"622",6117666160,"5/06/2016",3365,2.680000067,0,0,2.680000067,0,0,133,673,1838,133
"623",6117666160,"5/07/2016",7336,5.539999962,0,0,5.539999962,0,0,412,456,2469,412
"624",6117666160,"5/08/2016",7328,5.53000021,0,0,5.53000021,0,0,318,517,2250,318
"625",6117666160,"5/09/2016",4477,3.380000114,0,0,3.380000114,0,0,197,125,1248,197
"626",6290855005,"4/12/2016",4562,3.450000048,0,0,3.450000048,0,0,199,1241,2560,199
"627",6290855005,"4/13/2016",7142,5.400000095,0,0,5.389999866,0,0,350,1090,2905,350
"628",6290855005,"4/14/2016",7671,5.800000191,0,0,5.769999981,0,0,363,1077,2952,363
"629",6290855005,"4/15/2016",9501,7.179999828,0,0,7.170000076,0,0,328,1112,2896,328
"630",6290855005,"4/16/2016",8301,6.28000021,0,0,6.269999981,0,0,258,1182,2783,258
"631",6290855005,"4/17/2016",7851,5.940000057,1.139999986,0.7900000215,4,31,12,225,1172,3171,268
"632",6290855005,"4/18/2016",6885,5.210000038,0,0,5.190000057,0,0,271,1169,2766,271
"633",6290855005,"4/19/2016",7142,5.400000095,0,0,5.389999866,0,0,321,1119,2839,321
"634",6290855005,"4/20/2016",6361,4.809999943,0,0,4.800000191,0,0,258,1182,2701,258
"635",6290855005,"4/21/2016",0,0,0,0,0,0,0,0,1440,2060,0
"636",6290855005,"4/22/2016",6238,4.71999979,0,0,4.71999979,0,0,302,1138,2796,302
"637",6290855005,"4/23/2016",0,0,0,0,0,33,0,0,1407,2664,33
"638",6290855005,"4/24/2016",5896,4.460000038,0,0,4.460000038,0,0,258,1182,2703,258
"639",6290855005,"4/25/2016",7802,5.900000095,0.6800000072,0.1800000072,5.03000021,8,3,249,1180,2771,260
"640",6290855005,"4/26/2016",0,0,0,0,0,0,0,0,1440,2060,0
"641",6290855005,"4/27/2016",5565,4.210000038,0,0,4.179999828,0,0,287,1153,2743,287
"642",6290855005,"4/28/2016",5731,4.329999924,0,0,4.329999924,0,0,255,1185,2687,255
"643",6290855005,"4/29/2016",0,0,0,0,0,0,0,0,1440,2060,0
"644",6290855005,"4/30/2016",6744,5.099999905,0,0,5.090000153,0,0,324,1116,2843,324
"645",6290855005,"5/01/2016",9837,7.440000057,0.6600000262,2.75,4,8,95,282,1055,3327,385
"646",6290855005,"5/02/2016",6781,5.130000114,0,0,5.110000134,0,0,268,1172,2725,268
"647",6290855005,"5/03/2016",6047,4.570000172,0,0,4.570000172,0,0,240,1200,2671,240
"648",6290855005,"5/04/2016",5832,4.409999847,0,0,4.400000095,0,0,272,1168,2718,272
"649",6290855005,"5/05/2016",6339,4.789999962,0,0,4.789999962,0,0,239,1201,2682,239
"650",6290855005,"5/06/2016",6116,4.619999886,0,0,4.590000153,0,0,305,1135,2806,305
"651",6290855005,"5/07/2016",5510,4.170000076,0,0,4.159999847,0,0,227,1213,2613,227
"652",6290855005,"5/08/2016",7706,5.829999924,0,0,5.820000172,0,0,251,1189,2712,251
"653",6290855005,"5/09/2016",6277,4.75,0,0,4.730000019,0,0,264,800,2175,264
"654",6290855005,"5/10/2016",0,0,0,0,0,0,0,0,1440,0,0
"655",6775888955,"4/12/2016",0,0,0,0,0,0,0,0,1440,1841,0
"656",6775888955,"4/13/2016",4053,2.910000086,1.110000014,0.5799999833,1.220000029,17,18,85,1053,2400,120
"657",6775888955,"4/14/2016",5162,3.700000048,0.8700000048,0.8600000143,1.970000029,14,24,105,863,2507,143
"658",6775888955,"4/15/2016",1282,0.9200000167,0,0,0.9200000167,0,0,58,976,2127,58
"659",6775888955,"4/16/2016",4732,3.390000105,2.519999981,0.8100000024,0.05999999866,36,18,9,1377,2225,63
"660",6775888955,"4/17/2016",2497,1.789999962,0.349999994,1.129999995,0.3100000024,5,24,19,1392,2067,48
"661",6775888955,"4/18/2016",8294,5.949999809,2,0.7699999809,3.170000076,30,31,146,1233,2798,207
"662",6775888955,"4/19/2016",0,0,0,0,0,0,0,0,1440,1841,0
"663",6775888955,"4/20/2016",10771,7.71999979,3.769999981,1.74000001,2.220000029,70,113,178,1079,3727,361
"664",6775888955,"4/21/2016",0,0,0,0,0,0,0,0,1440,1841,0
"665",6775888955,"4/22/2016",637,0.4600000083,0,0,0.4600000083,0,0,20,1420,1922,20
"666",6775888955,"4/23/2016",0,0,0,0,0,0,0,0,1440,1841,0
"667",6775888955,"4/24/2016",2153,1.539999962,0.7699999809,0.6200000048,0.150000006,11,18,11,1400,2053,40
"668",6775888955,"4/25/2016",6474,4.639999866,2.269999981,0.4600000083,1.899999976,33,13,92,1302,2484,138
"669",6775888955,"4/26/2016",7091,5.269999981,3.480000019,0.8700000048,0.7300000191,42,30,47,1321,2584,119
"670",6775888955,"4/27/2016",0,0,0,0,0,0,0,0,1440,1841,0
"671",6775888955,"4/28/2016",703,0.5,0.05999999866,0.200000003,0.2399999946,2,13,15,1410,1993,30
"672",6775888955,"4/29/2016",0,0,0,0,0,0,0,0,1440,1841,0
"673",6775888955,"4/30/2016",2503,1.789999962,0.1599999964,0.1599999964,1.480000019,3,9,84,1344,2280,96
"674",6775888955,"5/01/2016",2487,1.779999971,0.4799999893,0.6200000048,0.6800000072,9,34,50,1347,2319,93
"675",6775888955,"5/02/2016",0,0,0,0,0,0,0,0,1440,1841,0
"676",6775888955,"5/03/2016",9,0.009999999776,0,0,0.009999999776,0,0,1,1439,1843,1
"677",6775888955,"5/04/2016",0,0,0,0,0,0,0,0,1440,1841,0
"678",6775888955,"5/05/2016",0,0,0,0,0,0,0,0,1440,1841,0
"679",6775888955,"5/06/2016",4697,3.369999886,0.4699999988,0.9300000072,1.929999948,12,35,75,1318,2496,122
"680",6775888955,"5/07/2016",1967,1.409999967,0.1299999952,0.2399999946,1.049999952,2,5,49,551,1032,56
"681",6962181067,"4/12/2016",10199,6.739999771,3.400000095,0.8299999833,2.50999999,50,14,189,796,1994,253
"682",6962181067,"4/13/2016",5652,3.74000001,0.5699999928,1.210000038,1.960000038,8,24,142,548,1718,174
"683",6962181067,"4/14/2016",1551,1.029999971,0,0,1.029999971,0,0,86,862,1466,86
"684",6962181067,"4/15/2016",5563,3.680000067,0,0,3.680000067,0,0,217,837,1756,217
"685",6962181067,"4/16/2016",13217,8.739999771,3.660000086,0.1899999976,4.880000114,50,3,280,741,2173,333
"686",6962181067,"4/17/2016",10145,6.710000038,0.3300000131,0.6800000072,5.690000057,5,13,295,634,2027,313
"687",6962181067,"4/18/2016",11404,7.539999962,0.8299999833,2.390000105,4.320000172,13,42,238,689,2039,293
"688",6962181067,"4/19/2016",10742,7.099999905,2.099999905,2.130000114,2.869999886,35,41,195,659,2046,271
"689",6962181067,"4/20/2016",13928,9.550000191,4.28000021,0.1899999976,5.090000153,48,4,297,639,2174,349
"690",6962181067,"4/21/2016",11835,9.710000038,3.99000001,2.099999905,3.50999999,53,27,214,708,2179,294
"691",6962181067,"4/22/2016",10725,7.090000153,1.769999981,1.549999952,3.769999981,30,33,240,659,2086,303
"692",6962181067,"4/23/2016",20031,13.23999977,4.199999809,2,7.039999962,58,41,347,484,2571,446
"693",6962181067,"4/24/2016",5029,3.319999933,0,0,3.319999933,0,0,199,720,1705,199
"694",6962181067,"4/25/2016",13239,9.270000458,3.019999981,1.679999948,4.460000038,35,31,282,637,2194,348
"695",6962181067,"4/26/2016",10433,6.900000095,2.579999924,0.4199999869,3.900000095,36,7,254,680,2012,297
"696",6962181067,"4/27/2016",10320,6.820000172,0.5500000119,2.019999981,4.25,7,38,279,697,2034,324
"697",6962181067,"4/28/2016",12627,8.350000381,2.50999999,0.2399999946,5.590000153,38,8,288,621,2182,334
"698",6962181067,"4/29/2016",10762,7.110000134,0.8199999928,0.4799999893,5.809999943,12,15,369,645,2254,396
"699",6962181067,"4/30/2016",10081,6.659999847,2.24000001,0.7599999905,3.670000076,32,16,237,731,2002,285
"700",6962181067,"5/01/2016",5454,3.609999895,0,0,3.609999895,0,0,215,722,1740,215
"701",6962181067,"5/02/2016",12912,8.539999962,1.200000048,2,5.340000153,18,39,313,655,2162,370
"702",6962181067,"5/03/2016",12109,8.119999886,1.74000001,2.039999962,4.329999924,21,36,267,654,2072,324
"703",6962181067,"5/04/2016",10147,6.710000038,0.4699999988,1.679999948,4.550000191,15,36,284,683,2086,335
"704",6962181067,"5/05/2016",10524,6.960000038,0.9900000095,1.159999967,4.809999943,14,22,305,591,2066,341
"705",6962181067,"5/06/2016",5908,3.910000086,0,0,3.910000086,0,0,299,717,1850,299
"706",6962181067,"5/07/2016",6815,4.5,0,0,4.5,0,0,328,745,1947,328
"707",6962181067,"5/08/2016",4188,2.769999981,0,0.5199999809,2.25,0,14,151,709,1659,165
"708",6962181067,"5/09/2016",12342,8.720000267,3.900000095,1.179999948,3.650000095,43,21,231,607,2105,295
"709",6962181067,"5/10/2016",15448,10.21000004,3.470000029,1.75,4.989999771,62,34,275,626,2361,371
"710",6962181067,"5/11/2016",6722,4.440000057,1.49000001,0.3100000024,2.650000095,24,7,199,709,1855,230
"711",6962181067,"5/12/2016",3587,2.369999886,0,0.25,2.109999895,0,8,105,127,928,113
"712",7007744171,"4/12/2016",14172,10.28999996,4.5,0.3799999952,5.409999847,53,8,355,1024,2937,416
"713",7007744171,"4/13/2016",12862,9.649999619,4.610000134,0.5600000024,4.480000019,56,22,261,1101,2742,339
"714",7007744171,"4/14/2016",11179,8.239999771,2.950000048,0.3400000036,4.960000038,34,6,304,1096,2668,344
"715",7007744171,"4/15/2016",5273,3.529999971,0,0,3.529999971,0,0,202,1238,2098,202
"716",7007744171,"4/16/2016",4631,3.099999905,0,0,3.099999905,0,0,203,1155,2076,203
"717",7007744171,"4/17/2016",8059,5.389999866,0,0,5.389999866,0,0,305,1135,2383,305
"718",7007744171,"4/18/2016",14816,10.97999954,3.789999962,2.119999886,5.050000191,48,31,284,1077,2832,363
"719",7007744171,"4/19/2016",14194,10.47999954,4.409999847,0.7599999905,5.309999943,53,17,304,1066,2812,374
"720",7007744171,"4/20/2016",15566,11.31000042,4.789999962,0.6700000167,5.860000134,60,33,347,1000,3096,440
"721",7007744171,"4/21/2016",13744,9.18999958,2.150000095,1.870000005,5.170000076,30,34,327,1049,2763,391
"722",7007744171,"4/22/2016",15299,10.23999977,4.099999905,1.75999999,4.369999886,64,50,261,1065,2889,375
"723",7007744171,"4/23/2016",8093,5.409999847,0.1299999952,1.129999995,4.150000095,2,25,223,1190,2284,250
"724",7007744171,"4/24/2016",11085,7.420000076,0,0,7.420000076,0,0,419,1021,2667,419
"725",7007744171,"4/25/2016",18229,13.34000015,4.309999943,1.370000005,7.670000076,51,24,379,986,3055,454
"726",7007744171,"4/26/2016",15090,10.10000038,0.9300000072,0.9399999976,8.229999542,16,22,424,978,2939,462
"727",7007744171,"4/27/2016",13541,10.22000027,4.269999981,0.6600000262,5.289999962,50,12,337,1041,2830,399
"728",7007744171,"4/28/2016",15128,10.11999989,1.090000033,0.7699999809,8.260000229,16,16,401,1007,2836,433
"729",7007744171,"4/29/2016",20067,14.30000019,4.309999943,2.049999952,7.949999809,55,42,382,961,3180,479
"730",7007744171,"4/30/2016",3761,2.519999981,0,0,2.519999981,0,0,200,1240,2051,200
"731",7007744171,"5/01/2016",5600,3.75,0,0,3.75,0,0,237,1142,2225,237
"732",7007744171,"5/02/2016",13041,9.180000305,4.639999866,0.6999999881,3.829999924,64,14,250,1112,2642,328
"733",7007744171,"5/03/2016",14510,10.86999989,4.480000019,1.019999981,5.360000134,58,31,330,1021,2976,419
"734",7007744171,"5/04/2016",0,0,0,0,0,0,0,0,1440,1557,0
"735",7007744171,"5/05/2016",15010,11.10000038,4.329999924,1.289999962,5.480000019,53,23,317,1047,2933,393
"736",7007744171,"5/06/2016",11459,7.670000076,3,0.8100000024,3.859999895,44,13,247,1136,2553,304
"737",7007744171,"5/07/2016",0,0,0,0,0,0,0,0,111,120,0
"738",7086361926,"4/12/2016",11317,8.409999847,5.269999981,0.150000006,2.970000029,59,6,153,745,2772,218
"739",7086361926,"4/13/2016",5813,3.619999886,0.5600000024,0.2099999934,2.839999914,31,26,155,744,2516,212
"740",7086361926,"4/14/2016",9123,6.119999886,2.029999971,0.3300000131,3.660000086,35,32,189,787,2734,256
"741",7086361926,"4/15/2016",8585,5.670000076,2.039999962,1.110000014,2.529999971,30,21,139,864,2395,190
"742",7086361926,"4/16/2016",31,0.009999999776,0,0,0.009999999776,0,0,3,1437,1635,3
"743",7086361926,"4/17/2016",0,0,0,0,0,0,0,0,1440,1629,0
"744",7086361926,"4/18/2016",9827,6.710000038,3.170000076,1.220000029,2.309999943,61,51,114,1136,2743,226
"745",7086361926,"4/19/2016",10688,7.289999962,3.529999971,1.230000019,2.50999999,67,69,124,671,2944,260
"746",7086361926,"4/20/2016",14365,10.64000034,7.639999866,0.4499999881,2.539999962,87,13,145,797,2997,245
"747",7086361926,"4/21/2016",9469,6.179999828,1.360000014,0.3000000119,4.510000229,19,6,206,758,2463,231
"748",7086361926,"4/22/2016",9753,6.53000021,2.869999886,0.9700000286,2.670000076,58,59,153,762,2846,270
"749",7086361926,"4/23/2016",2817,1.809999943,0,0,1.799999952,0,0,90,1350,1965,90
"750",7086361926,"4/24/2016",3520,2.160000086,0,0,2.150000095,0,0,125,566,2049,125
"751",7086361926,"4/25/2016",10091,6.820000172,3.75,0.6999999881,2.369999886,69,39,129,706,2752,237
"752",7086361926,"4/26/2016",10387,7.070000172,4.159999847,0.7699999809,2.119999886,70,33,132,726,2781,235
"753",7086361926,"4/27/2016",11107,8.340000153,5.630000114,0.1800000072,2.529999971,55,6,145,829,2693,206
"754",7086361926,"4/28/2016",11584,7.800000191,2.789999962,1.639999986,3.359999895,54,48,161,810,2862,263
"755",7086361926,"4/29/2016",7881,4.949999809,0.4900000095,0.4499999881,4,24,36,182,1198,2616,242
"756",7086361926,"4/30/2016",14560,9.409999847,3.119999886,1.039999962,5.239999771,42,17,308,584,2995,367
"757",7086361926,"5/01/2016",12390,8.069999695,2.299999952,0.8999999762,4.849999905,30,15,258,685,2730,303
"758",7086361926,"5/02/2016",10052,6.809999943,3.480000019,0.6600000262,2.660000086,66,26,139,737,2754,231
"759",7086361926,"5/03/2016",10288,6.760000229,2.74000001,0.8500000238,3.160000086,57,36,152,761,2754,245
"760",7086361926,"5/04/2016",10988,8.31000042,5.28000021,0.1199999973,2.900000095,45,12,135,843,2655,192
"761",7086361926,"5/05/2016",8564,5.599999905,1.779999971,0.8299999833,2.950000048,24,14,149,1253,2386,187
"762",7086361926,"5/06/2016",12461,8.380000114,3.819999933,1.429999948,3.119999886,84,35,154,834,2924,273
"763",7086361926,"5/07/2016",12827,8.479999542,1.460000038,2.329999924,4.679999828,20,42,209,621,2739,271
"764",7086361926,"5/08/2016",10677,7.099999905,2.309999943,1.529999971,3.25,32,27,147,695,2534,206
"765",7086361926,"5/09/2016",13566,9.109999657,4.260000229,1.710000038,3.119999886,67,50,171,743,2960,288
"766",7086361926,"5/10/2016",14433,10.78999996,7.110000134,1.200000048,2.450000048,72,23,106,1182,2800,201
"767",7086361926,"5/11/2016",9572,6.519999981,2.890000105,1.389999986,2.230000019,57,40,128,757,2735,225
"768",7086361926,"5/12/2016",3789,2.559999943,0.3799999952,0.2700000107,1.889999986,5,4,58,343,1199,67
"769",8053475328,"4/12/2016",18060,14.11999989,11.64000034,0.3899999857,2.099999905,116,8,123,1193,3186,247
"770",8053475328,"4/13/2016",16433,13.35000038,10.43000031,0.4699999988,2.450000048,95,12,156,1177,3140,263
"771",8053475328,"4/14/2016",20159,15.97000027,12.34000015,0.2099999934,3.359999895,119,5,193,1123,3411,317
"772",8053475328,"4/15/2016",20669,16.23999977,13.26000023,0.3899999857,2.589999914,132,8,158,1142,3410,298
"773",8053475328,"4/16/2016",14549,11.10999966,9.359999657,0.2700000107,1.49000001,96,6,83,1255,2867,185
"774",8053475328,"4/17/2016",18827,13.68999958,9.239999771,0.8000000119,3.640000105,111,21,195,1113,3213,327
"775",8053475328,"4/18/2016",17076,12.65999985,9.079999924,0.2300000042,3.349999905,102,6,195,1137,3133,303
"776",8053475328,"4/19/2016",15929,12.47999954,9.220000267,0.3100000024,2.950000048,90,7,191,1152,3114,288
"777",8053475328,"4/20/2016",15108,12.18999958,9.579999924,0.2300000042,2.380000114,89,5,158,695,3043,252
"778",8053475328,"4/21/2016",16057,12.51000023,9.670000076,0.25,2.579999924,100,6,170,1164,3103,276
"779",8053475328,"4/22/2016",10520,8.289999962,6.260000229,0.150000006,1.879999995,60,3,117,1260,2655,180
"780",8053475328,"4/23/2016",22359,17.19000053,12.53999996,0.6299999952,4.019999981,125,14,223,741,3554,362
"781",8053475328,"4/24/2016",22988,17.95000076,13.13000011,1.549999952,3.25999999,129,33,182,1096,3577,344
"782",8053475328,"4/25/2016",20500,15.68999958,11.36999989,0.4600000083,3.859999895,118,9,209,1104,3403,336
"783",8053475328,"4/26/2016",12685,9.619999886,6.309999943,0.200000003,3.099999905,68,5,185,1182,2846,258
"784",8053475328,"4/27/2016",12422,9.819999695,6.460000038,0.4300000072,2.930000067,60,10,183,1187,2852,253
"785",8053475328,"4/28/2016",15447,12.39999962,9.670000076,0.3899999857,2.349999905,90,9,153,1188,3062,252
"786",8053475328,"4/29/2016",12315,9.649999619,6.170000076,0.3100000024,3.170000076,58,8,159,1215,2794,225
"787",8053475328,"4/30/2016",7135,5.590000153,2.99000001,0.05999999866,2.539999962,27,1,131,1281,2408,159
"788",8053475328,"5/01/2016",1170,0.8500000238,0,0,0.8500000238,0,0,51,1389,1886,51
"789",8053475328,"5/02/2016",1969,1.429999948,0,0,1.429999948,0,0,95,1345,1988,95
